,normal,uniform,binomial
2025-05-26,-0.05023810944913695,0.18519556786746794,0
2025-05-27,-0.23894804686640975,0.17410933533408435,0
2025-05-28,-0.9075636620415979,0.09839564971339732,0
2025-05-29,-0.5767713305683327,0.6603027197013381,0
2025-05-30,0.755391225825756,0.7643726622217359,0
2025-05-31,0.5009171876243808,0.265046428325004,0
2025-06-01,-0.977555244798551,0.020944961030912812,0
2025-06-02,0.09933230542922587,0.08217166747642735,0
2025-06-03,0.751387123371789,0.9678600348450305,0
2025-06-04,-1.6694052811213718,0.29544477747742026,0
2025-06-05,0.543360192379935,0.7692231478381336,0
2025-06-06,-0.6626237589458467,0.6246635688542638,0
2025-06-07,0.5705986685931593,0.3819396396528959,0
2025-06-08,-0.7632591565425169,0.2056872621955551,1
2025-06-09,-1.804882100664519,0.12138641815940643,0
2025-06-10,-1.6275424378831627,0.6150129680388666,0
2025-06-11,0.048084946661381994,0.774633780637788,0
2025-06-12,0.25972250172148187,0.6439042535411307,0
2025-06-13,-0.9043166251044086,0.5303021332491583,1
2025-06-14,0.6385924587773739,0.041951223431636264,0
2025-06-15,-1.6615200622689599,0.9684887775943838,0
2025-06-16,-0.06607979864731657,0.7987141916545746,0
2025-06-17,-1.2110161997624567,0.29282203670096474,0
2025-06-18,-0.6518361078021592,0.9799703293588506,0
2025-06-19,0.047398671316414016,0.6018815896363221,0
2025-06-20,-0.8604133652839524,0.5824226582072465,0
2025-06-21,-0.38455554422982535,0.7480731794295321,0
2025-06-22,1.0062928092144405,0.8117697880901376,0
2025-06-23,-0.5768918695231487,0.6564786073315027,1
2025-06-24,0.8356921120651418,0.12809574636620003,1
2025-06-25,-1.129706854657618,0.3382675059944984,0
2025-06-26,0.5298041779152828,0.9280836403260497,0
2025-06-27,1.4415686206579004,0.22461561184385193,0
2025-06-28,-2.4716445001272893,0.3721670238375133,0
2025-06-29,-0.7968952554704768,0.432076882944196,0
2025-06-30,0.57707212718054,0.4394049896944522,1
2025-07-01,-0.2030453860429927,0.6129395824945255,1
2025-07-02,0.37114587337130883,0.9430758377447076,0
2025-07-03,-0.6039851867158206,0.24069271183250496,0
2025-07-04,0.08658978747289992,0.12150137630091806,0
2025-07-05,-0.15567723539207948,0.19747048985993731,0
2025-07-06,1.1677820616598074,0.8869249002092695,0
2025-07-07,0.2544208433012131,0.645810812655206,0
2025-07-08,0.3376026620752022,0.28590678923916013,0
2025-07-09,-0.4118769661224674,0.8159469389686173,0
2025-07-10,-0.48760622407249354,0.861369996363436,0
2025-07-11,-0.4325581878196209,0.846514338690278,1
2025-07-12,0.39445214237829684,0.9189265336395545,0
2025-07-13,-0.42098448082026296,0.2522410201733616,0
2025-07-14,0.2897748568964129,0.7550419287462783,0
2025-07-15,2.075400798645439,0.46053949727414,0
2025-07-16,0.8711247034316923,0.8419985528900615,0
2025-07-17,-0.32602353216784113,0.7284906771616132,0
2025-07-18,1.2012139221639448,0.7764474464997246,1
2025-07-19,-0.4080753730215514,0.6561618376810715,0
2025-07-20,-2.038124535177854,0.17742876946970687,1
2025-07-21,-1.008086310917404,0.5450269188969383,0
2025-07-22,-1.8707919210258557,0.9846697395245082,0
2025-07-23,-0.35151348404130867,0.9373880664971189,0
2025-07-24,0.0184183791895517,0.04317373579701167,0
2025-07-25,1.6764373122752827,0.16481481572943713,0
2025-07-26,0.32692737376416264,0.1317287734545619,0
2025-07-27,-0.21910052880886424,0.7259799099852955,0
2025-07-28,0.8294055811834892,0.8177853298569451,1
2025-07-29,-2.211135309007885,0.2135113663106719,1
2025-07-30,0.23561455810856594,0.505852692951829,1
2025-07-31,0.7708651938869668,0.8407030280112,0
2025-08-01,-1.4785862457798415,0.7328015447662506,0
2025-08-02,1.143754043206929,0.5422372054918483,0
2025-08-03,0.3384964074944141,0.5903476904587729,0
2025-08-04,-0.4152879139008013,0.50836054691628,0
2025-08-05,0.6327818661062848,0.2975484513188206,0
2025-08-06,2.270692857804396,0.5650219928590161,0
2025-08-07,0.18186625505849516,0.6888853020500907,0
2025-08-08,0.24822058630033608,0.8733229158608077,1
2025-08-09,-0.4593608995402441,0.6362913539792481,0
2025-08-10,-0.8498443694647918,0.761121537043158,0
2025-08-11,0.8303358165442456,0.160071634954573,0
2025-08-12,-0.8560838259088672,0.4615574744197899,1
2025-08-13,0.07156623721939247,0.009331619827093296,0
2025-08-14,-0.4776574467651167,0.24667886452162302,0
2025-08-15,0.47897982574639186,0.7264617151130048,1
2025-08-16,0.3336621052869483,0.9918099513493635,1
2025-08-17,1.0375399442578992,0.0991780995872159,0
2025-08-18,-0.510016398854747,0.40149431586128825,0
2025-08-19,-0.26987493529337125,0.8000709686991595,0
2025-08-20,-0.9787637157823074,0.20403563462889884,0
2025-08-21,-0.4442932600761116,0.5550849493022862,0
2025-08-22,0.3773004930448522,0.7330712960296748,1
2025-08-23,0.7569886166453519,0.615985450260179,0
2025-08-24,-0.9221653241776254,0.18802473461541613,0
2025-08-25,0.8696059201056602,0.3553845686857394,0
2025-08-26,1.355637858804951,0.7837917844853972,0
2025-08-27,0.41343490322370086,0.5542265141320166,0
2025-08-28,1.876795812558066,0.005229613542912737,0
2025-08-29,-0.773789199103573,0.7609907600280938,0
2025-08-30,-1.244654703311417,0.03531135494023907,0
2025-08-31,-1.7787202489042786,0.7457337827312321,0
2025-09-01,1.496044311489183,0.2024805601652374,0
2025-09-02,0.6543656563540577,0.9580734801193802,1
2025-09-03,-0.05558467091045507,0.3679407513020845,0
2025-09-04,0.2799686263198203,0.3269316163380791,0
2025-09-05,-1.1254890472983765,0.14888805033244468,0
2025-09-06,2.4457519796168263,0.3056042154902149,0
2025-09-07,0.1292211819752275,0.8766507618282006,0
2025-09-08,0.10939479460489289,0.9963343376272473,0
2025-09-09,0.725766623898692,0.36830953050684834,1
2025-09-10,0.4810092317367132,0.44861063095454257,0
2025-09-11,0.22388402427913137,0.722070938202737,0
2025-09-12,-0.7904744554453119,0.8861957804650745,0
2025-09-13,0.4714683571359957,0.5930443341867842,1
2025-09-14,1.8820244964750337,0.39152569817782934,0
2025-09-15,1.3454200461549777,0.41262184084862374,0
2025-09-16,1.593186626639397,0.6956181464968069,0
2025-09-17,-0.5112156764311852,0.0032182636042786816,0
2025-09-18,-0.9896048202585809,0.6195893374598407,1
2025-09-19,-0.12578692009964815,0.3554930104413574,0
2025-09-20,0.055724912288694604,0.7941973312770843,0
2025-09-21,1.0941915184709485,0.09299063982313216,1
2025-09-22,-1.6924646297148194,0.5882022669483905,1
2025-09-23,1.5295503194606137,0.48097288988612374,1
2025-09-24,-0.15800789857898942,0.6423255259052274,0
2025-09-25,-0.42688106994742003,0.06485359448296835,0
2025-09-26,-1.0121043752601675,0.5799837874281313,0
2025-09-27,-1.6548566718657693,0.5614845879595237,0
2025-09-28,0.8231705839619146,0.5606600944161709,0
2025-09-29,0.07331796718840389,0.6034876665964548,0
2025-09-30,-1.2899608997410539,0.6764679372263622,0
2025-10-01,-1.295078772063616,0.8049889996807698,0
2025-10-02,-0.3357846992901282,0.26982072012821434,0
2025-10-03,1.669021525289393,0.8250494101800621,0
2025-10-04,-0.2595913513636048,0.4982556822634536,1
2025-10-05,-1.5031429531181062,0.07705827913433116,0
2025-10-06,-0.24574306408594432,0.0585509292439792,0
2025-10-07,-0.2727235697476705,0.3342383186960608,0
2025-10-08,-2.6968866429415717,0.7848969771114676,0
2025-10-09,-0.05429486651781221,0.7076809347409158,0
2025-10-10,-0.23093453020867796,0.7886149646724064,0
2025-10-11,0.6962063648134184,0.5172690564416094,0
2025-10-12,1.8489560949453452,0.44019899795549056,0
2025-10-13,1.1265650295477574,0.14745252670628395,0
2025-10-14,-0.26888869055483056,0.32819275360931155,0
2025-10-15,-1.1065259087416703,0.43401936617387527,1
2025-10-16,2.5733598032498604,0.08860042967961723,1
2025-10-17,0.05921843401448826,0.22061195271121126,0
2025-10-18,0.013929291912946203,0.5982252940637388,0
2025-10-19,-0.024125087110003277,0.7356631142391898,0
2025-10-20,0.19808476076785494,0.9983475113929496,1
2025-10-21,-0.14436041192394247,0.9331133313435577,0
2025-10-22,-0.5736620068802363,0.6425651995351915,0
2025-10-23,-0.5468589412403921,0.421248053294072,1
2025-10-24,-0.03275327021599839,0.6361773647082327,0
2025-10-25,-0.543424771133765,0.785651618080232,1
2025-10-26,-0.7128457826771644,0.11833619092338732,0
2025-10-27,0.10643022769189683,0.40990488969628824,0
2025-10-28,-0.2549772174208553,0.8398022856356172,0
2025-10-29,1.5039929885826886,0.383832951933044,1
2025-10-30,-2.650969808393012,0.5718722712271865,1
2025-10-31,1.0915068519224618,0.5877693608621982,0
2025-11-01,1.246085192497629,0.18447625313363936,0
2025-11-02,-2.0733902324081495,0.3622354416522884,0
2025-11-03,-0.34268759408034877,0.33451128874193214,1
2025-11-04,-0.37144086599579146,0.026196708532064794,0
2025-11-05,-1.4075116947178212,0.024191763891355245,0
2025-11-06,-0.7778166875908753,0.8316970436757735,0
2025-11-07,-1.1105758454658288,0.2730708099728124,0
2025-11-08,1.7522704434236227,0.5180787662388154,0
2025-11-09,0.9356783931474612,0.29872557358877305,0
2025-11-10,1.2715550949941588,0.9406792451153405,0
2025-11-11,0.7216720640432351,0.25929675886577375,1
2025-11-12,-1.1290517712172292,0.4296568127389351,0
2025-11-13,-0.5245202662797737,0.8727302504846018,0
2025-11-14,0.48937456122791806,0.8419335667918086,1
2025-11-15,-1.2221278088919454,0.18610141784627732,0
2025-11-16,0.7129984301723881,0.8026433097957104,0
2025-11-17,-0.24032539815813503,0.45818688673789265,0
2025-11-18,-0.3748208075495975,0.4829688720853552,1
2025-11-19,0.7109599682034915,0.13347997241594378,0
2025-11-20,0.44426331148603976,0.08060151375712465,1
2025-11-21,-0.3609661658190799,0.7279393069737652,0
2025-11-22,1.159329803364248,0.49646115235529975,0
2025-11-23,-1.0810633275998973,0.43685070261517955,0
2025-11-24,0.6159356069442637,0.7295082286523967,1
2025-11-25,0.5931012579683838,0.7655128989911097,0
2025-11-26,-0.3095464393139903,0.15890816766935356,1
2025-11-27,0.326133022242118,0.6102251494776413,0
2025-11-28,-1.251113576385303,0.13535408227768553,0
2025-11-29,0.924027019206901,0.7513750860290457,0
2025-11-30,-0.18490213644298903,0.6569551562671395,1
2025-12-01,-0.5227230205190395,0.956614621083458,0
2025-12-02,1.0490092258368893,0.06895801635642118,0
2025-12-03,-0.7043436905427592,0.05705472115125432,0
2025-12-04,-1.4084612963635597,0.28218707469320015,1
2025-12-05,-1.5566291735239037,0.26170568373590597,0
2025-12-06,0.6060099513456396,0.24697879907199982,0
2025-12-07,-1.280429352496283,0.9062545805210367,0
2025-12-08,1.7547941819843647,0.2495461998495061,0
2025-12-09,-2.081929407883722,0.271949726128631,0
2025-12-10,1.6964563682900382,0.7593982624179637,1
2025-12-11,0.2110174672026184,0.44973984245054,1
2025-12-12,-0.09671311187039239,0.7767105569551812,0
2025-12-13,-0.5449190868089497,0.06536615756438524,0
2025-12-14,0.39913611435207086,0.4875711936733843,0
2025-12-15,-0.037634702424848364,0.03361360018328263,0
2025-12-16,1.1033018820165215,0.06265320345535452,0
2025-12-17,0.11422764866203965,0.906437453344411,0
2025-12-18,0.1503017614618776,0.13924537111759516,0
2025-12-19,-0.36361221221385587,0.5324206822752171,0
2025-12-20,-0.056945623721067457,0.41109560260070654,0
2025-12-21,0.3078017688920592,0.3473433262588427,0
2025-12-22,-1.7101683926566256,0.8998333456872725,0
2025-12-23,-1.348185422105713,0.0218233967754895,0
2025-12-24,0.743264094022715,0.6637896861755891,0
2025-12-25,0.17086543812794186,0.9633944342135504,0
2025-12-26,-0.18398333635267913,0.5601681834618419,0
2025-12-27,0.01843393306539316,0.9368224620330918,0
2025-12-28,0.34758170536167105,0.05225787928602377,0
2025-12-29,-0.5397596803093615,0.4187933190741614,0
2025-12-30,-0.7783047254023127,0.26015779096205116,0
2025-12-31,0.19584525509768155,0.7308209649807298,1
2026-01-01,-0.978372777615032,0.9812970904972467,0
2026-01-02,0.40825275571447184,0.2565300624442478,0
2026-01-03,-1.7025836042378404,0.6541746014740745,0
2026-01-04,1.0291556373256436,0.19809763275974013,0
2026-01-05,0.472597482413043,0.5653302545716099,0
2026-01-06,0.25602973431387566,0.4639324866883362,0
2026-01-07,0.9826909839455139,0.9720053296315371,0
2026-01-08,1.6654744444625766,0.6085272726964666,0
2026-01-09,1.0143700650181304,0.3495063720868188,0
2026-01-10,-1.8408742313316453,0.11409578488793337,0
2026-01-11,-1.2795769667357015,0.15124682873493456,1
2026-01-12,-0.6248185776956788,0.2253169299512351,0
2026-01-13,0.026091050210833786,0.250966661340298,0
2026-01-14,0.517659020469123,0.8506160578411378,0
2026-01-15,-0.7257438131534656,0.5612227882825249,1
2026-01-16,0.18676676447707832,0.5233909113743664,0
2026-01-17,-0.7553829323533225,0.11476887186921747,0
2026-01-18,-0.6115178029919482,0.860139693349435,0
2026-01-19,-1.4066610968482223,0.7228143032084837,0
2026-01-20,-0.9232332461109043,0.06766836190000158,0
2026-01-21,-1.3516846056163336,0.7078350972297687,0
2026-01-22,-0.9758732529773327,0.5435382173426461,0
2026-01-23,1.0536417966078395,0.08172534574677826,0
2026-01-24,-0.949398888831943,0.45830064152865646,0
2026-01-25,2.632382064837391,0.484696287130047,0
2026-01-26,0.4933179008808892,0.16577454016327575,0
2026-01-27,0.1848361236948739,0.9456981470002823,0
2026-01-28,-0.8583577801812136,0.8499753714806619,0
2026-01-29,0.7003098794089914,0.6690223373291083,1
2026-01-30,-0.5756378262377739,0.4622955610006072,0
2026-01-31,0.12200981464536144,0.4117655415845085,0
2026-02-01,2.5600845382687947,0.6509734671509542,0
2026-02-02,-0.09605989972464987,0.5454318694069055,1
2026-02-03,1.1492733262856758,0.062273105881885615,0
2026-02-04,-0.7031764251258874,0.5125026487703317,0
2026-02-05,-0.0349884904969617,0.8064036172328395,0
2026-02-06,1.77080063563551,0.45923987759695806,0
2026-02-07,-0.6269670577877674,0.05195657755426841,0
2026-02-08,1.8124485579969287,0.7862781993840331,0
2026-02-09,0.7077519354554754,0.2013637821359744,0
2026-02-10,-0.5624667758942676,0.2586208348880388,1
2026-02-11,0.632407739055521,0.1647063534322959,0
2026-02-12,0.9725544496267299,0.33021506487149754,0
2026-02-13,0.6218099622171964,0.756751505688635,0
2026-02-14,-1.5702247198904564,0.5193858595039373,0
2026-02-15,-0.7271371758248686,0.20488127415071256,0
2026-02-16,-0.24751863555150475,0.8778300781520408,0
2026-02-17,-0.07443342910004629,0.8795818549515292,0
2026-02-18,0.620672097550678,0.8705784250460069,1
2026-02-19,0.17770100093325383,0.23879621138153928,1
2026-02-20,-1.3353443587101013,0.4512393441809881,0
2026-02-21,0.3801978510059632,0.9849896561408751,0
2026-02-22,0.6105857452838231,0.7720124763099904,1
2026-02-23,0.5597904479310398,0.027167421225559818,0
2026-02-24,1.0807807255546218,0.06520459126049205,1
2026-02-25,0.8339221545489041,0.46393137681233276,0
2026-02-26,0.4591800792284367,0.9092202058615602,0
2026-02-27,-0.07016571145864703,0.5387017979527142,0
2026-02-28,-1.6609609335159914,0.4978125080342902,0
2026-03-01,0.42961821913258585,0.10547369995663058,0
2026-03-02,0.20768768716311115,0.656780104724294,0
2026-03-03,0.27157883719537346,0.8221031606002255,0
2026-03-04,-1.2767485758203094,0.38042000750756233,0
2026-03-05,-1.0810565404082624,0.7756118509253275,0
2026-03-06,1.0531528533329035,0.9644766539008116,1
2026-03-07,-0.03955515385665504,0.2037664591276891,0
2026-03-08,0.6815006973726244,0.5233296311947413,1
2026-03-09,0.028318376130461172,0.28713795808457554,0
2026-03-10,0.02975613949574519,0.7928544190338394,0
2026-03-11,0.9382838059759977,0.5775933658811575,1
2026-03-12,-0.5160447282173739,0.6345824175503038,0
2026-03-13,0.09612077694098337,0.7979141596158941,0
2026-03-14,-0.4622752887050425,0.3959704726624549,0
2026-03-15,-0.4344962274323156,0.9150900684070432,0
2026-03-16,-0.30917212346863937,0.53302886724614,0
2026-03-17,0.22213377163371284,0.157954822835348,1
2026-03-18,-0.4787486216634773,0.6958991181688025,0
2026-03-19,1.2557561255735208,0.7932613504382544,0
2026-03-20,-0.8946073022195039,0.31676167706752667,0
2026-03-21,-0.18687164416135904,0.857179256998753,0
2026-03-22,-0.4397310582741749,0.9061432547657664,0
2026-03-23,1.4469778843537329,0.2769044873778089,0
2026-03-24,0.19655477651157463,0.9835214727152221,0
2026-03-25,1.0318445394686349,0.14071152804875842,0
2026-03-26,-1.485560373036972,0.20201566840248997,0
2026-03-27,0.26705026586925884,0.18422483923802613,0
2026-03-28,0.889630795623437,0.8939897100078704,0
2026-03-29,0.08228398927542419,0.6542925523249619,0
2026-03-30,1.0654803750653512,0.15210428322227287,1
2026-03-31,-0.5172884501003722,0.440323418368349,0
2026-04-01,1.40934744018558,0.615298025069802,0
2026-04-02,2.2988981236192503,0.08346408498938329,0
2026-04-03,-0.36283856043965906,0.8824163684073387,0
2026-04-04,-0.4455025214007718,0.8036035354415352,0
2026-04-05,1.453384477117701,0.5052067735766382,0
2026-04-06,1.5795721457307124,0.9671266152591704,0
2026-04-07,-0.5228600271532683,0.4177609792750997,0
2026-04-08,-0.42018681709585726,0.9841103190364978,0
2026-04-09,-0.2817846088605072,0.6679199988036271,0
2026-04-10,-1.344450511034277,0.6346712732539415,0
2026-04-11,-0.9186519464841982,0.165954895295785,0
2026-04-12,-1.0041407667520679,0.881927758304644,1
2026-04-13,-0.7677975651041284,0.42748968792061515,1
2026-04-14,-0.03468488738678118,0.16223340578247936,1
2026-04-15,0.23421473253652075,0.01260751997575904,1
2026-04-16,1.5505004928140769,0.5597556836383826,1
2026-04-17,-0.998354040738791,0.5273996221226763,0
2026-04-18,0.9843223984765838,0.7193536223691586,0
2026-04-19,-0.21398884422550896,0.8902580530178021,0
2026-04-20,-0.04946370965243295,0.07940658464302952,0
2026-04-21,0.6748194921666038,0.7314964903403623,0
2026-04-22,-1.1227220215622986,0.18741194409758222,0
2026-04-23,0.3824097461840506,0.858177053157164,0
2026-04-24,0.1664522082130561,0.8190635138616561,0
2026-04-25,0.4924512640081491,0.5407937549855444,1
2026-04-26,0.2891686439078181,0.7102427986233115,0
2026-04-27,2.4553001399108942,0.3143501131837484,0
2026-04-28,-0.637739984251316,0.47116789893281463,0
2026-04-29,-0.5309969550018176,0.8216368977104717,0
2026-04-30,-0.6231405264247644,0.4592651971732139,1
2026-05-01,-0.5554771191602547,0.3577982653254418,0
2026-05-02,-0.6373871273065177,0.4942124472502999,0
2026-05-03,1.1890165311075518,0.8282492524372184,0
2026-05-04,1.4205042479898549,0.33520804737087273,0
2026-05-05,-0.5707462937494763,0.1737615931357438,0
2026-05-06,-0.8323555731042287,0.7120140203307808,0
2026-05-07,0.4714155563864041,0.8259782127080818,0
2026-05-08,-0.5522230442809712,0.10063747852353333,0
2026-05-09,0.6329318177555108,0.23987411275594472,0
2026-05-10,0.2029230208512997,0.1419719897609939,1
2026-05-11,-1.515744114997232,0.3479414115821666,0
2026-05-12,1.5475052013300616,0.45035097890541265,1
2026-05-13,1.7958776730955217,0.7488263369633065,0
2026-05-14,-0.6127886904843862,0.6511475848816741,0
2026-05-15,-0.38770155993598415,0.6209285674784312,0
2026-05-16,0.28586539072490497,0.3523749466096544,0
2026-05-17,0.334456789987025,0.8414475530847599,0
2026-05-18,0.6585442726728304,0.47128716739816456,0
2026-05-19,2.0102045387663496,0.9791049380151545,0
2026-05-20,-0.1769472274940494,0.6341421382957368,1
2026-05-21,-0.7982972445384537,0.12626474156450274,0
2026-05-22,-1.3793192280145272,0.676177562075434,0
2026-05-23,-0.7309300399419191,0.325104015431699,0
2026-05-24,-0.033126972873797095,0.6863271966860974,0
2026-05-25,1.7945578635177877,0.06964114816240574,0
2026-05-26,-0.5176112990361714,0.1748814371759594,0
2026-05-27,0.2237879516388985,0.8557372589057863,0
2026-05-28,-0.016422896072752075,0.2271795570235149,0
2026-05-29,1.188393273448084,0.83704112524294,0
2026-05-30,2.5269324258736217,0.27927608845441043,0
2026-05-31,-0.5308687729203206,0.6428819100587077,1
2026-06-01,-0.48943944251822213,0.694150573509831,1
2026-06-02,1.044160877069072,0.5126547531450529,0
2026-06-03,0.6818914896263114,0.3053106766967313,0
2026-06-04,1.8467073257360336,0.21264437637109612,0
2026-06-05,0.5839281853259639,0.03318935456242622,0
2026-06-06,-0.35929209078705954,0.3039464012407238,0
2026-06-07,0.5906548306923093,0.653162790531283,0
2026-06-08,1.1087035805829077,0.9383048184484827,0
2026-06-09,0.820482181197364,0.871204482263052,0
2026-06-10,0.5072740311072977,0.7660647765353026,0
2026-06-11,1.066674689589154,0.7884473432532987,1
2026-06-12,1.1692955904456728,0.6649849034759953,0
2026-06-13,1.3821589910375272,0.260286857566003,0
2026-06-14,0.6487098875896427,0.9071950307058299,1
2026-06-15,-0.16711808031685435,0.670732311905834,1
2026-06-16,0.14671368643332283,0.56044063098044,0
2026-06-17,1.2065089665083568,0.11098946921348107,0
2026-06-18,-0.8169356709872361,0.4470555438064254,0
2026-06-19,0.3686733088729012,0.4603582712019263,1
2026-06-20,-0.3933388123273607,0.86456360952267,1
2026-06-21,0.028744822934817487,0.5466482201877885,0
2026-06-22,1.2784518626072987,0.38040054897040965,0
2026-06-23,0.19109906801990334,0.9768003285106593,0
2026-06-24,0.04643654815614881,0.11072059332631567,0
2026-06-25,-1.3598561409799192,0.4225484283119446,0
2026-06-26,0.7462535660272207,0.04202467517140529,1
2026-06-27,0.6454841811410754,0.7399041207669304,0
2026-06-28,2.16325472330546,0.9180765521991506,1
2026-06-29,-0.30777823495300083,0.28003732955048943,1
2026-06-30,0.21915032766393897,0.8583416767991209,0
2026-07-01,0.24938368371075526,0.29221823046189777,0
2026-07-02,1.5774532797634744,0.9107701616439152,0
2026-07-03,-0.0952955323869521,0.7539619035967839,0
2026-07-04,0.27902152577033923,0.8049067768414386,0
2026-07-05,0.6078965097165392,0.0180065556004545,0
2026-07-06,0.1866091231563581,0.962810357074026,0
2026-07-07,-0.44643361455052827,0.7266709920703233,0
2026-07-08,0.19408999289830758,0.3047510953861333,0
2026-07-09,1.073631749859772,0.8293946648588469,0
2026-07-10,-1.0265152994110602,0.28152119841492995,0
2026-07-11,0.132969674146876,0.872753839566128,0
2026-07-12,-0.7001208149391732,0.11258039041193701,0
2026-07-13,1.1950466289248425,0.7036859774607958,0
2026-07-14,-1.5231869047837747,0.5406984766449103,0
2026-07-15,-0.5589218472715883,0.09653447019544081,0
2026-07-16,0.37721187506452086,0.24189382825883898,0
2026-07-17,1.5655240292343404,0.01240403627731479,0
2026-07-18,-0.0657502610729878,0.46876796546450583,1
2026-07-19,-0.5551995266931984,0.3012652607600004,0
2026-07-20,1.8811570694405901,0.5983574842977588,0
2026-07-21,-1.448013900416244,0.2972378077086172,0
2026-07-22,-2.198805956620082,0.2999191115069847,0
2026-07-23,0.4400144500533324,0.7431931987316034,0
2026-07-24,-0.5020542243526112,0.04814283597835345,0
2026-07-25,-1.0212328171307132,0.9028949951919872,0
2026-07-26,0.7083564472993533,0.8522638743911815,0
2026-07-27,0.24380071377119883,0.6678046832264065,0
2026-07-28,-0.5640786307367284,0.5932215701073843,0
2026-07-29,-1.2803043986708944,0.8923024981396522,0
2026-07-30,0.8724573282801447,0.18533017952871444,1
2026-07-31,0.650201177958661,0.07896916219082861,0
2026-08-01,-0.09917586377938291,0.2395101699095381,0
2026-08-02,1.8466369960476658,0.7945782787001903,0
2026-08-03,-1.0700847663261526,0.03467026672648332,0
2026-08-04,-1.5255251709247388,0.5828068350834896,0
2026-08-05,-0.6919080698812444,0.9954375161913099,0
2026-08-06,-0.045586016355497805,0.8556960938375394,0
2026-08-07,0.24333944932269183,0.5214456890435895,0
2026-08-08,-0.24123605785632987,0.06364090928664234,0
2026-08-09,0.3520553965142968,0.8313735143857098,0
2026-08-10,-1.251539424190444,0.5989785081772105,1
2026-08-11,1.4437646040732595,0.11493299705956683,0
2026-08-12,-0.0821511783925688,0.0938572848233562,0
2026-08-13,1.1172958315881276,0.9096268194365924,0
2026-08-14,0.34272534637770413,0.6692002629380784,0
2026-08-15,0.4567532191537839,0.8292867993167555,0
2026-08-16,0.5697672802322039,0.8789789002822673,0
2026-08-17,0.44770856001731496,0.5717723520483222,0
2026-08-18,0.6427227598675439,0.5174463517550413,0
2026-08-19,1.3291525301324314,0.4304274103209902,0
2026-08-20,0.19652116970147013,0.3169465877911193,0
2026-08-21,0.7090037575885123,0.43459596085871177,1
2026-08-22,-0.08973569428722672,0.7738796557301564,0
2026-08-23,1.4401172154494728,0.6019234310151316,0
2026-08-24,-0.6763923020592697,0.8925232899548461,0
2026-08-25,1.8009404329108156,0.4433800143791877,0
2026-08-26,-0.04015795064434341,0.607089578718754,0
2026-08-27,-1.4307751021180481,0.6313075530919887,0
2026-08-28,0.12810441491078928,0.5916971623063255,0
2026-08-29,-0.6810516574748808,0.7026337730855163,0
2026-08-30,0.8406435489887241,0.23743346837480628,0
2026-08-31,-0.6526239793023909,0.5123637775457907,0
2026-09-01,-0.4461834332147797,0.10422480280834767,0
2026-09-02,-1.889540730945531,0.38451132764481255,0
2026-09-03,-0.4523063192490767,0.4876670686212644,0
2026-09-04,-2.4238793266289567,0.6522242595454725,0
2026-09-05,-1.5839028234857233,0.9505310525862035,1
2026-09-06,0.7604146561442974,0.6006510665483559,1
2026-09-07,0.7858001586508322,0.7435939161765598,1
2026-09-08,0.42545756178496474,0.5062660594952028,0
2026-09-09,-0.966976143129213,0.6341040313763313,0
2026-09-10,-0.047711356141979855,0.07093221613377343,0
2026-09-11,-0.0036025390905684044,0.254391580841847,0
2026-09-12,-1.1583646891925428,0.3618530932051387,0
2026-09-13,1.5033983017671506,0.47249335500651357,1
2026-09-14,0.8773622905756714,0.045648745502383736,1
2026-09-15,-0.22096417382966393,0.14002409755331768,0
2026-09-16,0.02688583899453078,0.2768143077913058,0
2026-09-17,0.20838280794755248,0.9715326909010507,0
2026-09-18,-2.0417348684242906,0.33134700710305076,1
2026-09-19,-0.24717738252059693,0.48204105811208253,1
2026-09-20,-0.6819842479977986,0.19609771273839294,0
2026-09-21,-1.0016200098949155,0.6107800710757683,0
2026-09-22,-0.2811002928859549,0.2806832155159743,1
2026-09-23,1.7976865268495226,0.20699257843842678,0
2026-09-24,0.6408428612670098,0.5165726284459791,0
2026-09-25,-0.5711789897827968,0.005505799160420821,1
2026-09-26,0.5725827813561586,0.0076640326492253275,0
